task_id,logged_date,target_completion_date,department,defect_type,mast_number,severity,priority,section_id,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
TDMS_TASK_000081,2024-05-29,2024-05-31,TRACTION,Catenary Wear,RB-OHE-000081,CRITICAL,P1_EMERGENCY,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.612504,79.968072,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000082,2024-06-27,2024-06-30,TRACTION,Neutral Section Fault,RB-OHE-000082,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.941893,78.106063,3.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000083,2024-11-26,2024-12-09,TRACTION,Catenary Wear,RB-OHE-000083,HIGH,P2_URGENT,SEC_041,OTK,Ottakovil - Ariyalur Block,11.162758,79.075313,3.8,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000084,2024-12-06,2024-12-13,TRACTION,Substation Feed Issue,RB-OHE-000084,HIGH,P2_URGENT,SEC_047,KTTR,Kattur - Lalgudi Block,10.885798,78.835502,3.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000085,2024-04-16,2024-05-01,TRACTION,Catenary Wear,RB-OHE-000085,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.892441,79.451097,4.0,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000086,2024-04-01,2024-04-09,TRACTION,Catenary Wear,RB-OHE-000086,HIGH,P2_URGENT,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.591697,79.953436,3.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000087,2024-05-27,2024-06-01,TRACTION,Substation Feed Issue,RB-OHE-000087,CRITICAL,P1_EMERGENCY,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.876761,79.439439,3.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000088,2024-03-14,2024-04-06,TRACTION,Substation Feed Issue,RB-OHE-000088,MEDIUM,P3_NORMAL,SEC_056,KLS,Kolatur - Manapparai Block,10.64201,78.466177,3.5,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000089,2024-07-27,2024-07-31,TRACTION,Neutral Section Fault,RB-OHE-000089,CRITICAL,P1_EMERGENCY,SEC_010,TBMS,Tambaram Sanatorium - Tambaram Block,12.935758,80.129328,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000090,2024-07-14,2024-07-16,TRACTION,Neutral Section Fault,RB-OHE-000090,CRITICAL,P1_EMERGENCY,SEC_008,PV,Pallavaram - Chromepet Block,12.954303,80.142663,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000091,2024-06-19,2024-06-22,TRACTION,Neutral Section Fault,RB-OHE-000091,CRITICAL,P1_EMERGENCY,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.420915,79.826616,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000092,2024-06-18,2024-06-23,TRACTION,Insulator Damage,RB-OHE-000092,CRITICAL,P1_EMERGENCY,SEC_067,TIP,Tattapparai - Milavittan Block,8.82144,78.048506,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000093,2024-11-10,2024-11-13,TRACTION,Neutral Section Fault,RB-OHE-000093,CRITICAL,P1_EMERGENCY,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.849198,78.068334,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000094,2024-02-24,2024-02-27,TRACTION,Insulator Damage,RB-OHE-000094,CRITICAL,P1_EMERGENCY,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.457317,78.126082,2.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000095,2024-10-07,2024-10-23,TRACTION,Catenary Wear,RB-OHE-000095,HIGH,P2_URGENT,SEC_003,GDY,Guindy - St. Thomas Mount Block,12.996735,80.201246,4.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000096,2024-07-31,2024-08-06,TRACTION,Catenary Wear,RB-OHE-000096,HIGH,P2_URGENT,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.548097,78.317336,3.7,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000097,2024-10-17,2024-10-23,TRACTION,Neutral Section Fault,RB-OHE-000097,HIGH,P2_URGENT,SEC_038,ICG,Ichchangadu - Mathur Block,11.346596,79.213289,3.3,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000098,2024-07-29,2024-08-05,TRACTION,Catenary Wear,RB-OHE-000098,HIGH,P2_URGENT,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.565452,78.349519,3.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000099,2024-10-09,2024-10-11,TRACTION,Substation Feed Issue,RB-OHE-000099,CRITICAL,P1_EMERGENCY,SEC_027,MTL,Mailam - Perani Block,12.146798,79.590436,3.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000100,2024-08-09,2024-08-21,TRACTION,Neutral Section Fault,RB-OHE-000100,HIGH,P2_URGENT,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.527344,79.908353,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000101,2024-09-17,2024-09-21,TRACTION,Neutral Section Fault,RB-OHE-000101,CRITICAL,P1_EMERGENCY,SEC_067,TIP,Tattapparai - Milavittan Block,8.818921,78.058591,3.0,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000102,2024-05-31,2024-06-06,TRACTION,Substation Feed Issue,RB-OHE-000102,CRITICAL,P1_EMERGENCY,SEC_007,TLM,Tirusulam - Pallavaram Block,12.977458,80.162591,3.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000103,2024-11-23,2024-11-25,TRACTION,Catenary Wear,RB-OHE-000103,CRITICAL,P1_EMERGENCY,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.728317,79.367313,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000104,2024-04-16,2024-04-17,TRACTION,Neutral Section Fault,RB-OHE-000104,CRITICAL,P1_EMERGENCY,SEC_060,KFC,Kalpattichatram - Ayyalur Block,10.48888,78.165229,2.7,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000105,2024-09-19,2024-09-29,TRACTION,Insulator Damage,RB-OHE-000105,HIGH,P2_URGENT,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.818798,78.071569,2.0,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000106,2024-04-30,2024-05-04,TRACTION,Substation Feed Issue,RB-OHE-000106,CRITICAL,P1_EMERGENCY,SEC_012,PRGL,Perungalattur - Vandalur Block,12.900453,80.091508,3.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000107,2024-10-16,2024-10-24,TRACTION,Substation Feed Issue,RB-OHE-000107,HIGH,P2_URGENT,SEC_047,KTTR,Kattur - Lalgudi Block,10.880644,78.825482,3.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000108,2024-11-01,2024-11-21,TRACTION,Substation Feed Issue,RB-OHE-000108,MEDIUM,P3_NORMAL,SEC_051,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.82784,78.697364,3.3,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000109,2024-03-08,2024-03-09,TRACTION,Neutral Section Fault,RB-OHE-000109,CRITICAL,P1_EMERGENCY,SEC_067,TIP,Tattapparai - Milavittan Block,8.81876,78.059235,2.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000110,2024-08-16,2024-09-02,TRACTION,Insulator Damage,RB-OHE-000110,HIGH,P2_URGENT,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.86559,80.070869,1.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000111,2024-07-12,2024-08-06,TRACTION,Insulator Damage,RB-OHE-000111,MEDIUM,P3_NORMAL,SEC_030,MYP,Mundiyampakkam - Viluppuram Junction Block,11.987571,79.509804,1.9,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000112,2024-05-25,2024-05-30,TRACTION,Neutral Section Fault,RB-OHE-000112,CRITICAL,P1_EMERGENCY,SEC_048,LLI,Lalgudi - Valadi Block,10.873872,78.784361,3.2,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000113,2024-04-12,2024-04-22,TRACTION,Insulator Damage,RB-OHE-000113,HIGH,P2_URGENT,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.864977,80.070471,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000114,2024-08-12,2024-08-18,TRACTION,Catenary Wear,RB-OHE-000114,HIGH,P2_URGENT,SEC_008,PV,Pallavaram - Chromepet Block,12.954806,80.143019,4.1,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000115,2024-10-28,2024-11-02,TRACTION,Neutral Section Fault,RB-OHE-000115,CRITICAL,P1_EMERGENCY,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.64649,79.334177,3.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000116,2024-05-07,2024-05-09,TRACTION,Neutral Section Fault,RB-OHE-000116,CRITICAL,P1_EMERGENCY,SEC_008,PV,Pallavaram - Chromepet Block,12.966777,80.151486,2.7,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000117,2024-05-02,2024-05-08,TRACTION,Substation Feed Issue,RB-OHE-000117,CRITICAL,P1_EMERGENCY,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.84076,78.069232,3.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000118,2024-11-11,2024-11-14,TRACTION,Substation Feed Issue,RB-OHE-000118,CRITICAL,P1_EMERGENCY,SEC_025,OLA,Olakur - Tindivanam Block,12.247697,79.668509,3.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000119,2024-10-03,2024-10-09,TRACTION,Neutral Section Fault,RB-OHE-000119,CRITICAL,P1_EMERGENCY,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.892094,78.079637,3.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000120,2024-09-23,2024-09-25,TRACTION,Neutral Section Fault,RB-OHE-000120,CRITICAL,P1_EMERGENCY,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.788274,78.676819,3.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000121,2024-08-04,2024-08-07,TRACTION,Substation Feed Issue,RB-OHE-000121,CRITICAL,P1_EMERGENCY,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.821471,78.690259,3.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000122,2024-02-06,2024-02-15,TRACTION,Neutral Section Fault,RB-OHE-000122,HIGH,P2_URGENT,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.358912,79.774703,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000123,2024-02-25,2024-03-02,TRACTION,Neutral Section Fault,RB-OHE-000123,HIGH,P2_URGENT,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.395159,79.805873,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000124,2024-01-21,2024-02-17,TRACTION,Neutral Section Fault,RB-OHE-000124,MEDIUM,P3_NORMAL,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.578466,79.315984,3.0,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000125,2024-04-25,2024-05-11,TRACTION,Insulator Damage,RB-OHE-000125,MEDIUM,P3_NORMAL,SEC_047,KTTR,Kattur - Lalgudi Block,10.890997,78.845612,2.2,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000126,2024-01-13,2024-01-15,TRACTION,Substation Feed Issue,RB-OHE-000126,CRITICAL,P1_EMERGENCY,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.409528,79.817446,3.6,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000127,2024-06-21,2024-06-22,TRACTION,Catenary Wear,RB-OHE-000127,CRITICAL,P1_EMERGENCY,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.373395,79.788345,4.3,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000128,2024-01-11,2024-01-18,TRACTION,Insulator Damage,RB-OHE-000128,HIGH,P2_URGENT,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.946206,80.137057,2.2,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000129,2024-12-30,2025-01-02,TRACTION,Substation Feed Issue,RB-OHE-000129,CRITICAL,P1_EMERGENCY,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.851952,80.062014,3.6,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000130,2024-06-30,2024-07-07,TRACTION,Neutral Section Fault,RB-OHE-000130,HIGH,P2_URGENT,SEC_029,VVN,Vikravandi - Mundiyampakkam Block,12.023691,79.529207,3.2,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000131,2024-01-05,2024-01-06,TRACTION,Substation Feed Issue,RB-OHE-000131,CRITICAL,P1_EMERGENCY,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.914266,78.104334,3.5,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000132,2024-03-07,2024-04-10,TRACTION,Catenary Wear,RB-OHE-000132,MEDIUM,P3_NORMAL,SEC_003,GDY,Guindy - St. Thomas Mount Block,13.006475,80.210517,3.6,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000133,2024-03-09,2024-03-11,TRACTION,Catenary Wear,RB-OHE-000133,CRITICAL,P1_EMERGENCY,SEC_048,LLI,Lalgudi - Valadi Block,10.874123,78.78938,3.9,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000134,2024-09-03,2024-09-09,TRACTION,Neutral Section Fault,RB-OHE-000134,CRITICAL,P1_EMERGENCY,SEC_027,MTL,Mailam - Perani Block,12.114947,79.562741,3.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000135,2024-10-08,2024-11-02,TRACTION,Insulator Damage,RB-OHE-000135,MEDIUM,P3_NORMAL,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.776445,78.076077,1.9,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000136,2024-06-25,2024-06-29,TRACTION,Neutral Section Fault,RB-OHE-000136,CRITICAL,P1_EMERGENCY,SEC_039,MTUR,Mathur - Sendurai Block,11.284643,79.185478,3.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000137,2024-09-23,2024-10-08,TRACTION,Neutral Section Fault,RB-OHE-000137,HIGH,P2_URGENT,SEC_031,VM,Viluppuram Junction - Kandambakkam Block,11.914178,79.471434,2.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000138,2024-02-04,2024-03-03,TRACTION,Insulator Damage,RB-OHE-000138,MEDIUM,P3_NORMAL,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.442228,78.108828,2.6,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000139,2024-04-24,2024-05-09,TRACTION,Insulator Damage,RB-OHE-000139,MEDIUM,P3_NORMAL,SEC_012,PRGL,Perungalattur - Vandalur Block,12.898862,80.090333,2.1,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000140,2024-01-03,2024-01-18,TRACTION,Neutral Section Fault,RB-OHE-000140,HIGH,P2_URGENT,SEC_026,TMV,Tindivanam - Mailam Block,12.204989,79.634204,3.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000141,2024-05-29,2024-05-31,TRACTION,Catenary Wear,RB-OHE-000141,CRITICAL,P1_EMERGENCY,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.569075,79.937522,4.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000142,2024-01-14,2024-01-17,TRACTION,Substation Feed Issue,RB-OHE-000142,CRITICAL,P1_EMERGENCY,SEC_066,APK,Aruppukkottai - Tattapparai Block,9.303645,78.077613,3.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000143,2024-10-16,2024-11-02,TRACTION,Substation Feed Issue,RB-OHE-000143,HIGH,P2_URGENT,SEC_036,TLNR,Talanallur - Pennadam Block,11.441875,79.250442,3.6,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000144,2024-07-14,2024-07-27,TRACTION,Insulator Damage,RB-OHE-000144,HIGH,P2_URGENT,SEC_028,PEI,Perani - Vikravandi Block,12.079244,79.548312,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000145,2024-10-02,2024-10-10,TRACTION,Insulator Damage,RB-OHE-000145,HIGH,P2_URGENT,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.520336,79.903696,2.0,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000146,2024-08-02,2024-08-07,TRACTION,Substation Feed Issue,RB-OHE-000146,CRITICAL,P1_EMERGENCY,SEC_001,MS,Chennai Egmore - Mambalam Block,13.070917,80.255493,3.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000147,2024-01-14,2024-01-20,TRACTION,Catenary Wear,RB-OHE-000147,CRITICAL,P1_EMERGENCY,SEC_042,ALU,Ariyalur - Sillakkudi Block,11.141305,79.064063,4.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000148,2024-05-09,2024-05-21,TRACTION,Catenary Wear,RB-OHE-000148,HIGH,P2_URGENT,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.72983,78.081039,3.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000149,2024-01-05,2024-01-25,TRACTION,Substation Feed Issue,RB-OHE-000149,MEDIUM,P3_NORMAL,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.480388,78.152463,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000150,2024-01-29,2024-01-30,TRACTION,Substation Feed Issue,RB-OHE-000150,CRITICAL,P1_EMERGENCY,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.801607,78.690091,3.4,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000151,2024-12-10,2024-12-14,TRACTION,Neutral Section Fault,RB-OHE-000151,CRITICAL,P1_EMERGENCY,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.938472,80.131743,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000152,2024-12-08,2024-12-12,TRACTION,Neutral Section Fault,RB-OHE-000152,CRITICAL,P1_EMERGENCY,SEC_008,PV,Pallavaram - Chromepet Block,12.958732,80.145796,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000153,2024-02-13,2024-02-14,TRACTION,Substation Feed Issue,RB-OHE-000153,CRITICAL,P1_EMERGENCY,SEC_025,OLA,Olakur - Tindivanam Block,12.300413,79.716794,3.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000154,2024-05-28,2024-05-31,TRACTION,Neutral Section Fault,RB-OHE-000154,CRITICAL,P1_EMERGENCY,SEC_012,PRGL,Perungalattur - Vandalur Block,12.898547,80.090101,3.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000155,2024-04-15,2024-05-01,TRACTION,Catenary Wear,RB-OHE-000155,HIGH,P2_URGENT,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.99415,80.197669,3.8,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000156,2024-06-06,2024-06-09,TRACTION,Insulator Damage,RB-OHE-000156,CRITICAL,P1_EMERGENCY,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.53225,78.275532,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000157,2024-08-11,2024-08-17,TRACTION,Neutral Section Fault,RB-OHE-000157,CRITICAL,P1_EMERGENCY,SEC_006,MN,Meenambakkam - Tirusulam Block,12.980771,80.166472,2.6,2,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000158,2024-05-19,2024-05-22,TRACTION,Neutral Section Fault,RB-OHE-000158,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.922189,78.109729,3.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000159,2024-10-24,2024-10-25,TRACTION,Catenary Wear,RB-OHE-000159,CRITICAL,P1_EMERGENCY,SEC_041,OTK,Ottakovil - Ariyalur Block,11.187252,79.087117,3.9,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000160,2024-01-22,2024-02-04,TRACTION,Neutral Section Fault,RB-OHE-000160,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.907695,80.097776,3.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_000161,2024-08-01,2024-08-18,TRACTION,Insulator Damage,RB-OHE-000161,MEDIUM,P3_NORMAL,SEC_051,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.828917,78.701538,2.1,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
