task_id,logged_date,target_completion_date,department,defect_type,signal_id,severity,priority,section_id,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
SMMS_TASK_000081,2024-05-29,2024-06-01,SIGNAL,Interlocking Fault,RB-SIG-000081,CRITICAL,P1_EMERGENCY,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.36591,79.781723,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000082,2024-06-27,2024-07-01,SIGNAL,Track Circuit Failure,RB-SIG-000082,CRITICAL,P1_EMERGENCY,SEC_002,MBM,Mambalam - Guindy Block,13.027705,80.222429,2.3,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000083,2024-11-26,2024-11-28,SIGNAL,Interlocking Fault,RB-SIG-000083,CRITICAL,P1_EMERGENCY,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.852187,79.421169,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000084,2024-12-06,2024-12-15,SIGNAL,Axle Counter Error,RB-SIG-000084,HIGH,P2_URGENT,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.76209,78.639795,1.6,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000085,2024-04-16,2024-04-21,SIGNAL,Interlocking Fault,RB-SIG-000085,HIGH,P2_URGENT,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.506396,79.894432,4.2,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000086,2024-04-01,2024-04-08,SIGNAL,Interlocking Fault,RB-SIG-000086,HIGH,P2_URGENT,SEC_067,TIP,Tattapparai - Milavittan Block,8.822714,78.043405,3.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000087,2024-05-27,2024-06-01,SIGNAL,Axle Counter Error,RB-SIG-000087,CRITICAL,P1_EMERGENCY,SEC_018,CGL,Chengalpattu Junction - Ottivakkam Block,12.630683,79.975853,2.4,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000088,2024-03-14,2024-04-13,SIGNAL,Axle Counter Error,RB-SIG-000088,MEDIUM,P3_NORMAL,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.857758,80.065784,1.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000089,2024-07-27,2024-07-30,SIGNAL,Track Circuit Failure,RB-SIG-000089,CRITICAL,P1_EMERGENCY,SEC_068,MVN,Milavittan - Tuticorin Block,8.810989,78.095577,1.8,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000090,2024-07-14,2024-07-17,SIGNAL,Axle Counter Error,RB-SIG-000090,CRITICAL,P1_EMERGENCY,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.467883,78.138165,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000091,2024-06-19,2024-07-01,SIGNAL,Axle Counter Error,RB-SIG-000091,HIGH,P2_URGENT,SEC_038,ICG,Ichchangadu - Mathur Block,11.358507,79.216312,1.6,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000092,2024-06-18,2024-06-19,SIGNAL,Cable Fault,RB-SIG-000092,CRITICAL,P1_EMERGENCY,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.563623,78.346127,3.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000093,2024-11-10,2024-11-19,SIGNAL,Axle Counter Error,RB-SIG-000093,HIGH,P2_URGENT,SEC_041,OTK,Ottakovil - Ariyalur Block,11.192695,79.08974,2.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000094,2024-02-24,2024-02-28,SIGNAL,Point Machine Issue,RB-SIG-000094,CRITICAL,P1_EMERGENCY,SEC_006,MN,Meenambakkam - Tirusulam Block,12.983299,80.172023,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000095,2024-10-07,2024-10-21,SIGNAL,Track Circuit Failure,RB-SIG-000095,HIGH,P2_URGENT,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.994434,80.198453,1.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000096,2024-07-31,2024-08-15,SIGNAL,Interlocking Fault,RB-SIG-000096,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,11.006688,78.987601,3.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000097,2024-10-17,2024-10-25,SIGNAL,Axle Counter Error,RB-SIG-000097,HIGH,P2_URGENT,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.992359,80.192706,2.0,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000098,2024-07-29,2024-08-01,SIGNAL,Interlocking Fault,RB-SIG-000098,CRITICAL,P1_EMERGENCY,SEC_028,PEI,Perani - Vikravandi Block,12.059917,79.545097,4.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000099,2024-10-09,2024-10-24,SIGNAL,Cable Fault,RB-SIG-000099,HIGH,P2_URGENT,SEC_007,TLM,Tirusulam - Pallavaram Block,12.979746,80.16503,2.9,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000100,2024-08-09,2024-08-23,SIGNAL,Track Circuit Failure,RB-SIG-000100,HIGH,P2_URGENT,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.950059,80.139704,2.0,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000101,2024-09-17,2024-09-26,SIGNAL,Track Circuit Failure,RB-SIG-000101,HIGH,P2_URGENT,SEC_067,TIP,Tattapparai - Milavittan Block,8.817914,78.062622,2.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000102,2024-05-31,2024-06-13,SIGNAL,Axle Counter Error,RB-SIG-000102,HIGH,P2_URGENT,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.806196,78.693091,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000103,2024-11-23,2024-11-26,SIGNAL,Interlocking Fault,RB-SIG-000103,CRITICAL,P1_EMERGENCY,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.530339,79.910343,3.6,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000104,2024-04-16,2024-04-21,SIGNAL,Track Circuit Failure,RB-SIG-000104,CRITICAL,P1_EMERGENCY,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.592478,79.953985,2.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000105,2024-09-19,2024-09-28,SIGNAL,Point Machine Issue,RB-SIG-000105,HIGH,P2_URGENT,SEC_016,CTM,Kattangulathur - Singaperumal Koil Block,12.776175,80.009224,2.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000106,2024-04-30,2024-05-07,SIGNAL,Cable Fault,RB-SIG-000106,HIGH,P2_URGENT,SEC_003,GDY,Guindy - St. Thomas Mount Block,12.997303,80.201787,3.3,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000107,2024-10-16,2024-10-27,SIGNAL,Axle Counter Error,RB-SIG-000107,HIGH,P2_URGENT,SEC_006,MN,Meenambakkam - Tirusulam Block,12.982461,80.170183,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000108,2024-11-01,2024-11-22,SIGNAL,Axle Counter Error,RB-SIG-000108,MEDIUM,P3_NORMAL,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.771794,78.653517,2.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000109,2024-03-08,2024-03-20,SIGNAL,Axle Counter Error,RB-SIG-000109,HIGH,P2_URGENT,SEC_026,TMV,Tindivanam - Mailam Block,12.193144,79.625714,2.1,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000110,2024-08-16,2024-08-23,SIGNAL,Point Machine Issue,RB-SIG-000110,HIGH,P2_URGENT,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.570332,79.316081,2.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000111,2024-07-12,2024-07-27,SIGNAL,Point Machine Issue,RB-SIG-000111,HIGH,P2_URGENT,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.940715,80.133284,2.9,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000112,2024-05-25,2024-05-28,SIGNAL,Axle Counter Error,RB-SIG-000112,CRITICAL,P1_EMERGENCY,SEC_055,PUG,Punggudi - Kolatur Block,10.718861,78.575367,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000113,2024-04-12,2024-04-24,SIGNAL,Point Machine Issue,RB-SIG-000113,HIGH,P2_URGENT,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.797824,79.395459,2.6,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000114,2024-08-12,2024-08-23,SIGNAL,Interlocking Fault,RB-SIG-000114,HIGH,P2_URGENT,SEC_060,KFC,Kalpattichatram - Ayyalur Block,10.489921,78.167695,3.9,2,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000115,2024-10-28,2024-10-30,SIGNAL,Track Circuit Failure,RB-SIG-000115,CRITICAL,P1_EMERGENCY,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.602842,79.961276,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000116,2024-05-07,2024-05-08,SIGNAL,Track Circuit Failure,RB-SIG-000116,CRITICAL,P1_EMERGENCY,SEC_039,MTUR,Mathur - Sendurai Block,11.305514,79.198221,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000117,2024-05-02,2024-05-08,SIGNAL,Cable Fault,RB-SIG-000117,HIGH,P2_URGENT,SEC_006,MN,Meenambakkam - Tirusulam Block,12.983088,80.17156,3.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000118,2024-11-11,2024-11-19,SIGNAL,Cable Fault,RB-SIG-000118,HIGH,P2_URGENT,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.355745,79.771526,2.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000119,2024-10-03,2024-10-04,SIGNAL,Axle Counter Error,RB-SIG-000119,CRITICAL,P1_EMERGENCY,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.603058,78.411291,2.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000120,2024-09-23,2024-09-28,SIGNAL,Track Circuit Failure,RB-SIG-000120,CRITICAL,P1_EMERGENCY,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.950083,80.13972,2.1,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000121,2024-08-04,2024-08-08,SIGNAL,Axle Counter Error,RB-SIG-000121,CRITICAL,P1_EMERGENCY,SEC_010,TBMS,Tambaram Sanatorium - Tambaram Block,12.926628,80.118876,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000122,2024-02-06,2024-02-21,SIGNAL,Track Circuit Failure,RB-SIG-000122,HIGH,P2_URGENT,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.863889,80.069764,2.2,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000123,2024-02-25,2024-03-12,SIGNAL,Axle Counter Error,RB-SIG-000123,MEDIUM,P3_NORMAL,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.699376,79.982266,1.7,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000124,2024-01-21,2024-02-07,SIGNAL,Track Circuit Failure,RB-SIG-000124,MEDIUM,P3_NORMAL,SEC_068,MVN,Milavittan - Tuticorin Block,8.807863,78.13308,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000125,2024-04-25,2024-05-19,SIGNAL,Point Machine Issue,RB-SIG-000125,MEDIUM,P3_NORMAL,SEC_024,KSGL,Karasangal - Olakur Block,12.327449,79.743234,2.7,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000126,2024-01-13,2024-01-14,SIGNAL,Cable Fault,RB-SIG-000126,CRITICAL,P1_EMERGENCY,SEC_013,VDR,Vandalur - Urappakkam Block,12.881401,80.079521,3.0,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000127,2024-06-21,2024-06-22,SIGNAL,Interlocking Fault,RB-SIG-000127,CRITICAL,P1_EMERGENCY,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.537275,78.290455,3.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000128,2024-01-11,2024-01-26,SIGNAL,Point Machine Issue,RB-SIG-000128,HIGH,P2_URGENT,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.786691,78.074987,2.6,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000129,2024-12-30,2025-01-13,SIGNAL,Cable Fault,RB-SIG-000129,HIGH,P2_URGENT,SEC_038,ICG,Ichchangadu - Mathur Block,11.337618,79.21101,3.0,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000130,2024-06-30,2024-07-11,SIGNAL,Track Circuit Failure,RB-SIG-000130,HIGH,P2_URGENT,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.737779,79.993633,2.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000131,2024-01-05,2024-01-08,SIGNAL,Axle Counter Error,RB-SIG-000131,CRITICAL,P1_EMERGENCY,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.849366,80.060336,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000132,2024-03-07,2024-03-17,SIGNAL,Interlocking Fault,RB-SIG-000132,HIGH,P2_URGENT,SEC_046,PMB,Pullampadi - Kattur Block,10.916837,78.884835,4.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000133,2024-03-09,2024-03-11,SIGNAL,Interlocking Fault,RB-SIG-000133,CRITICAL,P1_EMERGENCY,SEC_016,CTM,Kattangulathur - Singaperumal Koil Block,12.793103,80.019254,4.2,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000134,2024-09-03,2024-09-13,SIGNAL,Axle Counter Error,RB-SIG-000134,HIGH,P2_URGENT,SEC_047,KTTR,Kattur - Lalgudi Block,10.894424,78.852275,1.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000135,2024-10-08,2024-11-04,SIGNAL,Cable Fault,RB-SIG-000135,MEDIUM,P3_NORMAL,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.348997,79.764756,3.2,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000136,2024-06-25,2024-07-07,SIGNAL,Track Circuit Failure,RB-SIG-000136,HIGH,P2_URGENT,SEC_006,MN,Meenambakkam - Tirusulam Block,12.980912,80.166782,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000137,2024-09-23,2024-09-28,SIGNAL,Track Circuit Failure,RB-SIG-000137,HIGH,P2_URGENT,SEC_038,ICG,Ichchangadu - Mathur Block,11.344259,79.212696,1.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000138,2024-02-04,2024-02-14,SIGNAL,Point Machine Issue,RB-SIG-000138,HIGH,P2_URGENT,SEC_030,MYP,Mundiyampakkam - Viluppuram Junction Block,11.96642,79.504891,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000139,2024-04-24,2024-05-04,SIGNAL,Point Machine Issue,RB-SIG-000139,HIGH,P2_URGENT,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.411181,79.818777,2.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000140,2024-01-03,2024-01-15,SIGNAL,Axle Counter Error,RB-SIG-000140,HIGH,P2_URGENT,SEC_001,MS,Chennai Egmore - Mambalam Block,13.052318,80.2398,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000141,2024-05-29,2024-05-30,SIGNAL,Interlocking Fault,RB-SIG-000141,CRITICAL,P1_EMERGENCY,SEC_067,TIP,Tattapparai - Milavittan Block,8.819593,78.055902,4.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000142,2024-01-14,2024-01-29,SIGNAL,Cable Fault,RB-SIG-000142,HIGH,P2_URGENT,SEC_040,SNDI,Sendurai - Ottakovil Block,11.228304,79.121537,3.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000143,2024-10-16,2024-11-02,SIGNAL,Cable Fault,RB-SIG-000143,MEDIUM,P3_NORMAL,SEC_001,MS,Chennai Egmore - Mambalam Block,13.071451,80.255944,2.8,4,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000144,2024-07-14,2024-07-24,SIGNAL,Point Machine Issue,RB-SIG-000144,HIGH,P2_URGENT,SEC_048,LLI,Lalgudi - Valadi Block,10.874682,78.800563,2.5,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000145,2024-10-02,2024-10-12,SIGNAL,Point Machine Issue,RB-SIG-000145,HIGH,P2_URGENT,SEC_039,MTUR,Mathur - Sendurai Block,11.268419,79.175572,2.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000146,2024-08-02,2024-08-08,SIGNAL,Cable Fault,RB-SIG-000146,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.97117,78.954119,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000147,2024-01-14,2024-01-17,SIGNAL,Interlocking Fault,RB-SIG-000147,CRITICAL,P1_EMERGENCY,SEC_049,VLDE,Valadi - Srirangam Block,10.860876,78.70922,4.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000148,2024-05-09,2024-05-16,SIGNAL,Track Circuit Failure,RB-SIG-000148,HIGH,P2_URGENT,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.463992,78.133716,2.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000149,2024-01-05,2024-02-01,SIGNAL,Cable Fault,RB-SIG-000149,MEDIUM,P3_NORMAL,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.788864,78.677652,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000150,2024-01-29,2024-02-03,SIGNAL,Cable Fault,RB-SIG-000150,CRITICAL,P1_EMERGENCY,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.546819,79.921867,2.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000151,2024-12-10,2024-12-15,SIGNAL,Axle Counter Error,RB-SIG-000151,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.445594,79.846315,2.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000152,2024-12-08,2024-12-12,SIGNAL,Axle Counter Error,RB-SIG-000152,CRITICAL,P1_EMERGENCY,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.539867,79.916977,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000153,2024-02-13,2024-02-22,SIGNAL,Cable Fault,RB-SIG-000153,HIGH,P2_URGENT,SEC_028,PEI,Perani - Vikravandi Block,12.078866,79.54825,3.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000154,2024-05-28,2024-05-29,SIGNAL,Axle Counter Error,RB-SIG-000154,CRITICAL,P1_EMERGENCY,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.561865,79.932451,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000155,2024-04-15,2024-04-27,SIGNAL,Interlocking Fault,RB-SIG-000155,HIGH,P2_URGENT,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.837579,80.051668,4.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000156,2024-06-06,2024-06-09,SIGNAL,Point Machine Issue,RB-SIG-000156,CRITICAL,P1_EMERGENCY,SEC_005,PZA,Palavanthangal - Meenambakkam Block,12.985436,80.176689,2.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000157,2024-08-11,2024-08-12,SIGNAL,Track Circuit Failure,RB-SIG-000157,CRITICAL,P1_EMERGENCY,SEC_012,PRGL,Perungalattur - Vandalur Block,12.895976,80.088202,1.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000158,2024-05-19,2024-05-21,SIGNAL,Track Circuit Failure,RB-SIG-000158,CRITICAL,P1_EMERGENCY,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.345038,79.760785,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000159,2024-10-24,2024-10-26,SIGNAL,Interlocking Fault,RB-SIG-000159,CRITICAL,P1_EMERGENCY,SEC_049,VLDE,Valadi - Srirangam Block,10.862808,78.717291,3.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000160,2024-01-22,2024-02-06,SIGNAL,Axle Counter Error,RB-SIG-000160,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.911442,80.101947,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_000161,2024-08-01,2024-08-22,SIGNAL,Point Machine Issue,RB-SIG-000161,MEDIUM,P3_NORMAL,SEC_041,OTK,Ottakovil - Ariyalur Block,11.203756,79.09507,2.9,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
